,edit_count,sentiment,neg_sentiment
2011-11-28,2.3333333333333335,-0.29706216547933834,0.4743055555555556
2011-11-29,2.3,-0.2861184702387878,0.46875
2011-11-30,2.3333333333333335,-0.22113992234780674,0.4354166666666667
2011-12-01,2.3333333333333335,-0.2208919118912447,0.4354166666666667
2011-12-02,2.3666666666666667,-0.2540605456701347,0.46875
2011-12-03,2.2666666666666666,-0.26193110986597956,0.45763888888888893
2011-12-04,2.2666666666666666,-0.2619425917073848,0.45763888888888893
2011-12-05,2.3666666666666667,-0.2456760038340849,0.44930555555555557
2011-12-06,2.4,-0.19142258360035838,0.41597222222222224
2011-12-07,2.466666666666667,-0.19236463699785492,0.4326388888888889
2011-12-08,2.466666666666667,-0.19236463699785492,0.4326388888888889
2011-12-09,2.533333333333333,-0.19757950598048787,0.44930555555555557
2011-12-10,2.6,-0.22530039344278593,0.48263888888888895
2011-12-11,2.6,-0.22530039344278593,0.48263888888888895
2011-12-12,2.533333333333333,-0.2392056338725582,0.49375
2011-12-13,2.033333333333333,-0.24543568841994753,0.5
2011-12-14,1.6333333333333333,-0.24487680662719033,0.48333333333333334
2011-12-15,1.6,-0.18695601194150865,0.45
2011-12-16,1.6,-0.18695601194150865,0.45
2011-12-17,1.6666666666666667,-0.19114289153662942,0.4666666666666667
2011-12-18,1.7333333333333334,-0.18346419667913802,0.4666666666666667
2011-12-19,1.7333333333333334,-0.18346419667913802,0.4666666666666667
2011-12-20,1.7666666666666666,-0.1913087447720861,0.47222222222222227
2011-12-21,1.9,-0.24406163297475333,0.4988888888888889
2011-12-22,1.8666666666666667,-0.22715188200984684,0.4933333333333333
2011-12-23,1.8666666666666667,-0.22900947665884383,0.49333333333333335
2011-12-24,1.9,-0.19728021160477685,0.49333333333333335
2011-12-25,1.8333333333333333,-0.199309330540044,0.49333333333333335
2011-12-26,1.7,-0.23255627138747106,0.5155555555555555
2011-12-27,1.6,-0.23830461419290966,0.5044444444444445
2011-12-28,1.5666666666666667,-0.2424452723728286,0.5044444444444445
2011-12-29,1.5333333333333334,-0.2747728180554178,0.5211111111111111
2011-12-30,1.4666666666666666,-0.30647704319821467,0.5211111111111111
2011-12-31,1.4,-0.28938187377320396,0.5127777777777778
2012-01-01,1.4,-0.2895025314556228,0.5127777777777778
2012-01-02,1.4,-0.2895025314556228,0.5127777777777778
2012-01-03,1.4333333333333333,-0.2832639606462585,0.5127777777777778
2012-01-04,1.3666666666666667,-0.24142463472154405,0.48777777777777775
2012-01-05,1.4,-0.2641185777054893,0.4988888888888888
2012-01-06,1.3333333333333333,-0.2631765243079927,0.48222222222222216
2012-01-07,1.3333333333333333,-0.2631765243079927,0.48222222222222216
2012-01-08,1.3333333333333333,-0.2618337230549918,0.48222222222222216
2012-01-09,1.4333333333333333,-0.25404658065901864,0.4755555555555555
2012-01-10,1.7666666666666666,-0.27377085215515556,0.5022222222222222
2012-01-11,1.7333333333333334,-0.24648756510681574,0.46888888888888886
2012-01-12,1.7666666666666666,-0.2244670095708635,0.4522222222222222
2012-01-13,1.7666666666666666,-0.2244670095708635,0.4522222222222222
2012-01-14,1.8,-0.25337146249082354,0.46888888888888886
2012-01-15,1.8,-0.25337146249082354,0.46888888888888886
2012-01-16,1.9666666666666666,-0.25366527691720026,0.4712698412698412
2012-01-17,2.1333333333333333,-0.24490646857590903,0.462936507936508
2012-01-18,2.1333333333333333,-0.24490646857590903,0.462936507936508
2012-01-19,2.1333333333333333,-0.2254973610762566,0.45182539682539685
2012-01-20,1.9666666666666666,-0.20572518115478852,0.42515873015873024
2012-01-21,1.9666666666666666,-0.2087822368267983,0.42515873015873024
2012-01-22,1.9666666666666666,-0.20841568812964456,0.42515873015873024
2012-01-23,1.9333333333333333,-0.24014495318371154,0.42515873015873024
2012-01-24,2.1,-0.23965455596882201,0.42515873015873024
2012-01-25,2.0,-0.2287296729475733,0.402936507936508
2012-01-26,2.066666666666667,-0.22856675358518724,0.41960317460317464
2012-01-27,2.033333333333333,-0.19535270504062138,0.38626984126984126
2012-01-28,2.066666666666667,-0.16282451820278926,0.3696031746031746
2012-01-29,2.066666666666667,-0.16282451820278926,0.3696031746031746
2012-01-30,2.0,-0.16292672725423935,0.35293650793650794
2012-01-31,1.9666666666666666,-0.12963743579293055,0.3196031746031746
2012-02-01,2.066666666666667,-0.16146574456067314,0.35293650793650794
2012-02-02,2.0,-0.13437954325051535,0.3196031746031746
2012-02-03,2.0,-0.13358919559490115,0.3196031746031746
2012-02-04,1.9,-0.1378310733891669,0.30849206349206354
2012-02-05,1.9333333333333333,-0.17108047742219198,0.34182539682539687
2012-02-06,1.9333333333333333,-0.17108047742219198,0.34182539682539687
2012-02-07,1.9333333333333333,-0.16718854247104556,0.34182539682539687
2012-02-08,1.8,-0.12231743393909364,0.3151587301587302
2012-02-09,1.5333333333333334,-0.13561146933408008,0.32182539682539685
2012-02-10,1.5333333333333334,-0.13561146933408008,0.32182539682539685
2012-02-11,1.5333333333333334,-0.16445836900245575,0.3384920634920635
2012-02-12,1.6,-0.1644579319017274,0.3551587301587302
2012-02-13,1.6666666666666667,-0.1606710774557931,0.3551587301587302
2012-02-14,1.7333333333333334,-0.16480738449664342,0.37182539682539684
2012-02-15,1.5,-0.16032669047514597,0.35277777777777775
2012-02-16,1.3,-0.14837719748417535,0.3444444444444444
2012-02-17,1.3333333333333333,-0.1812465305129687,0.3777777777777777
2012-02-18,1.3666666666666667,-0.2162639520234532,0.4
2012-02-19,1.5666666666666667,-0.2277005402578248,0.4222222222222222
2012-02-20,1.6,-0.20217226263549595,0.40555555555555556
2012-02-21,1.6666666666666667,-0.18295767555634182,0.3944444444444445
2012-02-22,1.6666666666666667,-0.18295767555634182,0.39444444444444443
2012-02-23,1.5333333333333334,-0.14842914789915085,0.3777777777777777
2012-02-24,1.5666666666666667,-0.18156007577975591,0.4111111111111111
2012-02-25,1.5333333333333334,-0.20812901308139165,0.42777777777777776
2012-02-26,1.5333333333333334,-0.20812901308139165,0.42777777777777776
2012-02-27,1.4666666666666666,-0.20734390566746394,0.4111111111111111
2012-02-28,1.5333333333333334,-0.1792085662484169,0.4111111111111111
2012-02-29,1.6,-0.21248430361350376,0.4444444444444444
2012-03-01,1.6333333333333333,-0.18779337753852207,0.4444444444444444
2012-03-02,1.5333333333333334,-0.15596506877077948,0.4111111111111111
2012-03-03,1.9666666666666666,-0.16683003190490933,0.4341880341880342
2012-03-04,1.9333333333333333,-0.16153808318906357,0.4341880341880342
2012-03-05,2.033333333333333,-0.15140740556849372,0.44529914529914527
2012-03-06,2.0,-0.11815800153546864,0.41196581196581195
2012-03-07,2.0,-0.11815800153546864,0.41196581196581195
2012-03-08,2.0,-0.14954420708947713,0.4286324786324786
2012-03-09,2.1,-0.14341206832064524,0.4286324786324786
2012-03-10,2.033333333333333,-0.11039376142952179,0.3952991452991453
2012-03-11,2.066666666666667,-0.07797345601850086,0.3952991452991453
2012-03-12,2.3,-0.05112997917113481,0.38048433048433045
2012-03-13,2.2333333333333334,-0.05113041627186316,0.36381766381766384
2012-03-14,2.1,-0.05095018126346447,0.3471509971509972
2012-03-15,2.033333333333333,-0.04681387422261415,0.3304843304843305
2012-03-16,2.1,-0.046940998015580354,0.3471509971509972
2012-03-17,2.066666666666667,-0.008815890329855462,0.3304843304843305
2012-03-18,2.1333333333333333,0.03495596735565751,0.3082621082621083
2012-03-19,2.1,0.07801098779395774,0.286039886039886
2012-03-20,1.9333333333333333,0.1227185172063333,0.2638176638176638
2012-03-21,1.8666666666666667,0.1300514316117322,0.2638176638176638
2012-03-22,1.8,0.11728583861280371,0.2749287749287749
2012-03-23,2.0,0.10434613912193863,0.2971509971509972
2012-03-24,1.9333333333333333,0.10251858521390843,0.28048433048433047
2012-03-25,1.9,0.1356495130945135,0.24715099715099717
2012-03-26,1.8666666666666667,0.1620555310337632,0.21381766381766382
2012-03-27,1.8666666666666667,0.1620555310337632,0.21381766381766382
2012-03-28,1.8666666666666667,0.1620555310337632,0.21381766381766382
2012-03-29,1.8333333333333333,0.165624416757513,0.21381766381766382
2012-03-30,1.7666666666666666,0.19890015412259984,0.1804843304843305
2012-03-31,1.7333333333333334,0.17420922804761815,0.1804843304843305
2012-04-01,1.8666666666666667,0.15556066819915065,0.20548433048433049
2012-04-02,1.5666666666666667,0.17976204940566312,0.19074074074074074
2012-04-03,1.6333333333333333,0.17722923943290006,0.19074074074074074
2012-04-04,1.5333333333333334,0.16709856181233018,0.17962962962962964
2012-04-05,1.7333333333333334,0.13471214992028696,0.21296296296296297
2012-04-06,1.9333333333333333,0.13315069829976117,0.22962962962962966
2012-04-07,1.9,0.13119536196744,0.22962962962962966
2012-04-08,2.0,0.0878835218135642,0.2534391534391534
2012-04-09,2.1,0.0753271404555235,0.27566137566137566
2012-04-10,2.1333333333333333,0.06949162320800559,0.27566137566137566
2012-04-11,1.8333333333333333,0.07588050843231262,0.2571428571428572
2012-04-12,1.8333333333333333,0.07588050843231262,0.2571428571428571
2012-04-13,2.1,0.06686227352373184,0.27797619047619043
2012-04-14,2.1,0.06686227352373184,0.27797619047619043
2012-04-15,2.066666666666667,0.03366408478172998,0.2946428571428571
2012-04-16,2.033333333333333,0.00047843785039961934,0.2946428571428571
2012-04-17,2.0,-0.040217050271374837,0.3168650793650794
2012-04-18,1.9333333333333333,-0.02511304122587991,0.3057539682539682
2012-04-19,1.9,-0.05838398240388386,0.3057539682539682
2012-04-20,1.9,-0.12332762581488442,0.3390873015873016
2012-04-21,1.8666666666666667,-0.09692160787563475,0.3057539682539682
2012-04-22,1.6666666666666667,-0.08398190838476968,0.283531746031746
2012-04-23,1.8,-0.10255480361363244,0.30853174603174605
2012-04-24,1.8333333333333333,-0.135869899912486,0.34186507936507937
2012-04-25,1.8333333333333333,-0.135869899912486,0.34186507936507937
2012-04-26,1.8333333333333333,-0.135869899912486,0.34186507936507937
2012-04-27,1.8333333333333333,-0.135869899912486,0.34186507936507937
2012-04-28,1.8,-0.16757412505528282,0.34186507936507937
2012-04-29,1.8,-0.16757412505528282,0.34186507936507937
2012-04-30,1.8333333333333333,-0.14470319303255233,0.34186507936507937
2012-05-01,1.7,-0.1260546331840848,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260858865957412,0.34186507936507937
2012-05-03,1.6,-0.2273861314096148,0.3751984126984127
2012-05-04,1.6666666666666667,-0.2334913477538124,0.39186507936507936
2012-05-05,1.4666666666666666,-0.2011049358617692,0.35853174603174603
2012-05-06,1.3,-0.1786472978099944,0.34186507936507937
2012-05-07,1.3666666666666667,-0.13738762026741388,0.3196428571428572
2012-05-08,1.1333333333333333,-0.12514528234799702,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258890098995633,0.27361111111111114
2012-05-10,0.9666666666666667,-0.13917368915345932,0.27361111111111114
2012-05-11,0.9666666666666667,-0.13917368915345932,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001423014534844,0.2847222222222222
2012-05-13,0.8,-0.12099599523676766,0.2638888888888889
2012-05-14,0.8,-0.12099599523676766,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488767905367745,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818469329012766,0.28388888888888886
2012-05-17,1.0,-0.110804815656609,0.2727777777777778
2012-05-18,1.0,-0.1087004577782419,0.2727777777777778
2012-05-19,1.0,-0.1087004577782419,0.2727777777777778
2012-05-20,0.9666666666666667,-0.07667058663235769,0.23944444444444446
2012-05-21,1.0,-0.10994502660300996,0.2727777777777778
2012-05-22,1.0333333333333334,-0.14134295341041353,0.3061111111111111
2012-05-23,0.9333333333333333,-0.10187387175030178,0.28111111111111114
2012-05-24,0.9,-0.06855877545144823,0.2477777777777778
2012-05-25,1.0333333333333334,-0.05650846517748303,0.2561111111111111
2012-05-26,1.1333333333333333,-0.03080077856779098,0.2561111111111111
2012-05-27,1.1333333333333333,-0.030800778567790985,0.2561111111111111
2012-05-28,1.2,-0.033839747210343676,0.2727777777777778
2012-05-29,1.2,-0.033839747210343676,0.2727777777777778
2012-05-30,1.2333333333333334,-0.08876343061526618,0.3061111111111111
2012-05-31,1.2333333333333334,-0.08876343061526618,0.3061111111111111
2012-06-01,1.2333333333333334,-0.05002745081981023,0.28388888888888886
2012-06-02,1.2333333333333334,0.00737927665313085,0.25055555555555553
2012-06-03,1.2,-0.019479033251603443,0.2672222222222222
2012-06-04,1.2666666666666666,-0.05274624317884445,0.3005555555555555
2012-06-05,1.4,-0.054865884880224876,0.30722222222222223
2012-06-06,1.3,-0.0628038877579901,0.2961111111111111
2012-06-07,1.3,-0.0628038877579901,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786652429236306,0.2961111111111111
2012-06-09,1.4333333333333333,-0.049661141071054675,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293640557262633,0.3516666666666666
2012-06-11,1.5,-0.12528064525789684,0.3738888888888889
2012-06-12,1.5,-0.12528064525789684,0.3738888888888889
2012-06-13,1.5666666666666667,-0.12642020162608889,0.39055555555555554
2012-06-14,1.4333333333333333,-0.1496995124883122,0.4038888888888889
2012-06-15,1.5,-0.12736401031414668,0.39277777777777784
2012-06-16,1.4,-0.11495092448261049,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795961714453168,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795961714453168,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795961714453168,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468517717387941,0.33722222222222226
2012-06-21,1.3333333333333333,-0.05834988690084881,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429292258289124,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429292258289124,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959475086794958,0.3288888888888889
2012-06-25,1.2,-0.12949705176883272,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095780385865105,0.3788888888888889
2012-06-27,1.2666666666666666,-0.14864056362046135,0.3733333333333333
2012-06-28,1.3333333333333333,-0.15251104089948866,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151652031474643,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12185005962848663,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754211929109363,0.4122222222222222
2012-07-02,1.7,-0.22186468164126077,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427724970711603,0.4344444444444445
2012-07-04,1.7,-0.171010039779875,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978658450974356,0.3944444444444445
2012-07-06,1.6,-0.19006586008601717,0.41111111111111115
2012-07-07,1.6333333333333333,-0.22337920202149283,0.4444444444444445
2012-07-08,1.6666666666666667,-0.25251041683885783,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071580006016624,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348715596728852,0.4305555555555556
2012-07-11,1.5666666666666667,-0.21891845001114738,0.4305555555555556
2012-07-12,1.6,-0.2423710200521681,0.4638888888888889
2012-07-13,1.6,-0.27390673988395264,0.48055555555555557
2012-07-14,1.5666666666666667,-0.2434104326698515,0.44722222222222224
2012-07-15,1.4666666666666666,-0.23244892060756683,0.425
2012-07-16,1.5333333333333334,-0.2336099753777186,0.44166666666666665
2012-07-17,1.5333333333333334,-0.2336099753777186,0.44166666666666665
2012-07-18,1.6333333333333333,-0.26446086863676704,0.475
2012-07-19,1.6666666666666667,-0.23285136719544727,0.475
2012-07-20,1.7,-0.26532818377017975,0.5083333333333333
2012-07-21,1.7666666666666666,-0.3235483073525958,0.5416666666666666
2012-07-22,1.7666666666666666,-0.38177021774980757,0.575
2012-07-23,1.7666666666666666,-0.38177021774980757,0.575
2012-07-24,1.7333333333333334,-0.3485186997387144,0.5416666666666666
2012-07-25,1.6666666666666667,-0.3443240854475233,0.525
2012-07-26,1.6333333333333333,-0.312863333357705,0.49166666666666664
2012-07-27,1.5333333333333334,-0.322141604953342,0.48055555555555557
2012-07-28,1.4666666666666666,-0.3182711276743147,0.4638888888888889
2012-07-29,1.4,-0.31721289687686494,0.44722222222222224
2012-07-30,1.2,-0.31687935756312474,0.4305555555555556
2012-07-31,1.1666666666666667,-0.31980428139368694,0.4305555555555556
2012-08-01,1.1333333333333333,-0.31971433367994095,0.4305555555555556
2012-08-02,1.1333333333333333,-0.2780329022804896,0.4083333333333333
2012-08-03,1.2,-0.3096879376967748,0.44166666666666665
2012-08-04,1.2,-0.3096879376967748,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940866212050117,0.425
2012-08-06,1.2,-0.2650982969999313,0.40277777777777773
2012-08-07,1.3333333333333333,-0.2825878306229909,0.41388888888888886
2012-08-08,1.4,-0.28667962292830146,0.4305555555555555
2012-08-09,1.2666666666666666,-0.27063300251960754,0.40555555555555556
2012-08-10,1.3,-0.24615606705347698,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270349701245626,0.3555555555555555
2012-08-12,1.2,-0.19002822081247966,0.3222222222222222
2012-08-13,1.2666666666666666,-0.2232626610994339,0.3555555555555555
2012-08-14,1.3,-0.20236647466818491,0.3555555555555555
2012-08-15,6.333333333333333,-0.1882445449286297,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200580265657055,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582060403164177,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025218567784577,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738933048184663,0.3681808278867102
2012-08-20,7.1,-0.1932361918509266,0.3598474945533769
2012-08-21,7.1,-0.19312620538674408,0.3598474945533769
2012-08-22,7.533333333333333,-0.20563952595502444,0.3829244176303
2012-08-23,7.6,-0.2386679467609555,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684967147361269,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684967147361269,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684967147361269,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941545781543881,0.4829244176303
2012-08-28,7.8,-0.32735729784280365,0.5162577509636334
2012-08-29,7.833333333333333,-0.29415050318350694,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610519620826871,0.4829244176303
2012-08-31,7.7,-0.23934514817771288,0.47181330651918885
2012-09-01,7.6,-0.2656504852623771,0.47181330651918885
2012-09-02,7.566666666666666,-0.26728226572782104,0.47181330651918885
2012-09-03,7.7,-0.28249009182562734,0.49681330651918887
2012-09-04,7.7,-0.28249009182562734,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735798993453983,0.5092316071727836
2012-09-06,8.1,-0.2879778436695099,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984722043945948,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603690478946366,0.5256204960616725
2012-09-09,8.6,-0.27019354039177895,0.5089538293950059
2012-09-10,9.3,-0.29505329870451896,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282835859385074,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829858147372215,0.5708585912997678
2012-09-13,9.566666666666666,-0.3824956206805449,0.6041919246331011
2012-09-14,4.5,-0.42861671126617457,0.6298999856352798
2012-09-15,4.166666666666667,-0.4248554535382337,0.6132333189686131
2012-09-16,4.0,-0.43018975890411404,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973676786992298,0.5665666523019464
2012-09-18,3.7,-0.3899064195990575,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077679811318837,0.5387888745241686
2012-09-20,3.533333333333333,-0.33761802492936577,0.5054555411908354
2012-09-21,3.3,-0.3484001237759236,0.5101563958916899
2012-09-22,3.2666666666666666,-0.3486723848789179,0.5101563958916899
2012-09-23,3.3666666666666667,-0.32834978050085345,0.4968230625583566
2012-09-24,3.3666666666666667,-0.32834978050085345,0.4968230625583567
2012-09-25,3.3666666666666667,-0.32834978050085345,0.4968230625583567
2012-09-26,3.3,-0.30269191708259224,0.46348972922502335
2012-09-27,3.3,-0.30227246032250366,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354792549818003,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207547763412965,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141759092567,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549301284943976,0.5053944911297852
2012-10-02,10.2,-0.31612054424765623,0.483172268907563
2012-10-03,12.333333333333334,-0.31586966151922913,0.48219187675070024
2012-10-04,12.8,-0.3359249088657893,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370609315347016,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754724845337,0.502349921852799
2012-10-07,16.066666666666666,-0.3188681150858648,0.4990165885194658
2012-10-08,15.9,-0.34449831888593374,0.5115165885194658
2012-10-09,15.9,-0.40948922878024124,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644510824812,0.5362784932813706
2012-10-11,18.066666666666666,-0.368971695171704,0.5231001987077272
2012-10-12,18.366666666666667,-0.35049980888315185,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553362074376626,0.5135763891839177
2012-10-14,18.5,-0.3454349088292799,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860467907006357,0.5469097225172509
2012-10-16,18.633333333333333,-0.3915189094962161,0.5691319447394732
2012-10-17,18.633333333333333,-0.3915189094962161,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802930618777687,0.5627430558505843
2012-10-19,20.3,-0.38719851031450575,0.5832558763634047
2012-10-20,20.7,-0.3793813737354161,0.5943669874745158
2012-10-21,20.833333333333332,-0.3451633459450286,0.5765892096967381
2012-10-22,20.933333333333334,-0.34511805982604443,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930360633017105,0.5788114319189603
2012-10-24,20.933333333333334,-0.38139843561134223,0.6121447652522937
2012-10-25,21.333333333333332,-0.3791747768840672,0.6260336541411825
2012-10-26,22.466666666666665,-0.3802008707854396,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566064825060777,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506611118625076,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353252506829435,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403687355954117,0.6218810945666281
2012-10-31,16.8,-0.3091527830102708,0.5885477612332948
2012-11-01,16.7,-0.3146755513752831,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971860800590383,0.5534170422790464
2012-11-03,13.966666666666667,-0.27966336065934366,0.5272265660885702
2012-11-04,10.766666666666667,-0.2680113014478445,0.5046571216441257
2012-11-05,10.0,-0.2755386834070134,0.493062918745575
2012-11-06,9.666666666666666,-0.26595988777528673,0.47306291874557505
2012-11-07,9.566666666666666,-0.2327649835803489,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707320253634256,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177546462003192,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273793329682078,0.39957454665255177
2012-11-11,6.1,-0.16796038376320385,0.37576502284302793
2012-11-12,6.0,-0.13962571912701577,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975945473077217,0.34243168950969455
2012-11-14,5.9,-0.10658968448998847,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680469115935086,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225678046904323,0.35354280062080573
2012-11-17,4.566666666666666,-0.18464013254009007,0.3710428006208057
2012-11-18,4.2,-0.21104692732654332,0.3838633134413186
2012-11-19,3.8333333333333335,-0.2501086994876032,0.4060855356635408
2012-11-20,3.5,-0.26103130786315254,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777591207321138,0.3627522023302074
2012-11-22,3.3,-0.24735166819919133,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24848012022206173,0.3738633134413185
2012-11-24,2.8666666666666667,-0.25070377894933676,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290397737997774,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048538546351825,0.38823529411764707
2012-11-27,0.6666666666666666,-0.3294110427300135,0.4
2012-11-28,0.6333333333333333,-0.3543484061956405,0.4
2012-11-29,0.6333333333333333,-0.3543484061956405,0.4
2012-11-30,0.6333333333333333,-0.3543484061956405,0.4
2012-12-01,0.6333333333333333,-0.3543484061956405,0.4
2012-12-02,0.6333333333333333,-0.3543484061956405,0.4
2012-12-03,0.6333333333333333,-0.3543484061956405,0.4
2012-12-04,0.6666666666666666,-0.3873505145311355,0.43333333333333335
2012-12-05,0.7666666666666667,-0.4201750308275222,0.4666666666666667
2012-12-06,0.7666666666666667,-0.4201750308275222,0.4666666666666667
2012-12-07,0.7666666666666667,-0.4201750308275222,0.4666666666666667
2012-12-08,0.7333333333333333,-0.45258012712001794,0.4666666666666667
2012-12-09,0.7,-0.41934288442134854,0.43333333333333335
2012-12-10,0.7,-0.41934288442134854,0.43333333333333335
2012-12-11,0.7,-0.41934288442134854,0.43333333333333335
2012-12-12,0.7,-0.41934288442134854,0.43333333333333335
2012-12-13,0.6666666666666666,-0.3861476451158523,0.4
2012-12-14,0.6666666666666666,-0.3861476451158523,0.4
2012-12-15,0.6333333333333333,-0.35301840802033735,0.36666666666666664
2012-12-16,0.6,-0.32756631871064495,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942561119794845,0.3
2012-12-18,0.5666666666666667,-0.2673932403326035,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614860475063323,0.25
2012-12-20,0.6666666666666666,-0.256576735774676,0.275
2012-12-21,0.7666666666666667,-0.28985154198275676,0.30833333333333335
2012-12-22,0.7333333333333333,-0.25658407575554315,0.275
2012-12-23,0.7333333333333333,-0.2565179662572013,0.275
2012-12-24,0.7333333333333333,-0.2565179662572013,0.275
2012-12-25,0.6,-0.22329167392518784,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327630771531,0.23055555555555557
2012-12-27,0.6,-0.13722937636905244,0.19722222222222222
2012-12-28,0.6,-0.13722937636905244,0.19722222222222222
2012-12-29,0.6,-0.13722937636905244,0.19722222222222222
2012-12-30,0.6,-0.13722937636905244,0.19722222222222222
2012-12-31,0.6333333333333333,-0.1672583136293623,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014292730225455,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937282128466497,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641157881062253,0.26805555555555555
2013-01-04,2.2,-0.13849695412458007,0.24930555555555553
2013-01-05,2.2,-0.13849695412458007,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163037149251525,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352670933722262,0.3048611111111111
2013-01-08,2.6,-0.1510273761145155,0.3048611111111111
2013-01-09,2.6333333333333333,-0.1843290534210086,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971213950995791,0.3612713675213675
2013-01-11,3.6,-0.1925766325775969,0.3737713675213675
2013-01-12,3.6,-0.1925766325775969,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007553903104743,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805611657939237,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805611657939237,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805611657939237,0.3737713675213675
2013-01-17,3.6,-0.12160674500308315,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488940048060698,0.3904380341880342
2013-01-19,3.5,-0.1344612694565642,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188306789770934,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210328917876096,0.38210470085470083
2013-01-22,3.5,-0.0989461173730613,0.3487713675213675
2013-01-23,4.933333333333334,-0.1045209933506736,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056042285633968,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547371100307012,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924788830267565,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631069196847253,0.4359740253286765
